SAMPLE_ID	GENE	REGIONS	MUTTYPES	DEPTH	N_MUTS	N_MUTATED	MUTDENSITY_MB	MUTDENSITY_MB_ADJUSTED	MUTREADSRATE_MB	MUTREADSRATE_MB_ADJUSTED
P19_0043_BTR_01	KMT2D	synonymous	DELETION-INSERTION	34329589	0.0	0.0	0.0	0.0	0.0	0.0
P19_0043_BTR_01	NOTCH2	synonymous	DELETION-INSERTION	10955889	0.0	0.0	0.0	0.0	0.0	0.0
P19_0043_BTR_01	PIK3CA	synonymous	DELETION-INSERTION	477156	0.0	0.0	0.0	0.0	0.0	0.0
P19_0043_BTR_01	RB1	synonymous	DELETION-INSERTION	5689308	0.0	0.0	0.0	0.0	0.0	0.0
P19_0043_BTR_01	RBM10	synonymous	DELETION-INSERTION	6672282	0.0	0.0	0.0	0.0	0.0	0.0
P19_0043_BTR_01	STAG2	synonymous	DELETION-INSERTION	7414921	0.0	0.0	0.0	0.0	0.0	0.0
P19_0043_BTR_01	TERTpromoter	synonymous	DELETION-INSERTION	1154371	0.0	0.0	0.0	0.0	0.0	0.0
P19_0043_BTR_01	TP53	synonymous	DELETION-INSERTION	3040209	0.0	0.0	0.0	0.0	0.0	0.0
P19_0043_BTR_01	ARID1A	synonymous	DELETION-INSERTION-SNV	17216213	3.0	3.0	0.17425434966447034	0.25650877478042206	0.17425434966447034	0.25650877478042206
P19_0043_BTR_01	CDKN1A	synonymous	DELETION-INSERTION-SNV	2423298	1.0	2.0	0.41266076231647947	0.5985555657088314	0.8253215246329589	1.1971111314176628
P19_0043_BTR_01	CREBBP	synonymous	DELETION-INSERTION-SNV	11457137	2.0	2.0	0.17456368026322808	0.2574011849720952	0.17456368026322808	0.2574011849720952
P19_0043_BTR_01	EP300	synonymous	DELETION-INSERTION-SNV	13715291	1.0	1.0	0.07291132211485706	0.10865707103999306	0.07291132211485706	0.10865707103999306
P19_0043_BTR_01	FGFR3	synonymous	DELETION-INSERTION-SNV	4066203	0.0	0.0	0.0	0.0	0.0	0.0
P19_0043_BTR_01	FOXQ1	synonymous	DELETION-INSERTION-SNV	8491227	4.0	4.0	0.4710744395362414	0.6370932239401794	0.4710744395362414	0.6370932239401794
P19_0043_BTR_01	KDM6A	synonymous	DELETION-INSERTION-SNV	10559128	1.0	1.0	0.09470479001675138	0.14584670160148916	0.09470479001675138	0.14584670160148916
P19_0043_BTR_01	KMT2C	synonymous	DELETION-INSERTION-SNV	9142440	2.0	2.0	0.21875998092412965	0.33916926818916737	0.21875998092412965	0.33916926818916737
P19_0043_BTR_01	KMT2D	synonymous	DELETION-INSERTION-SNV	34329589	10.0	10.0	0.291293903926435	0.4172082145182284	0.291293903926435	0.4172082145182284
P19_0043_BTR_01	NOTCH2	synonymous	DELETION-INSERTION-SNV	10955889	1.0	1.0	0.0912751124075828	0.14395133063091903	0.0912751124075828	0.14395133063091903
P19_0043_BTR_01	PIK3CA	synonymous	DELETION-INSERTION-SNV	477156	0.0	0.0	0.0	0.0	0.0	0.0
P19_0043_BTR_01	RB1	synonymous	DELETION-INSERTION-SNV	5689308	1.0	1.0	0.17576830081971306	0.2804938936479353	0.17576830081971306	0.2804938936479353
P19_0043_BTR_01	RBM10	synonymous	DELETION-INSERTION-SNV	6672282	2.0	2.0	0.2997475226616621	0.46014923560008986	0.2997475226616621	0.46014923560008986
P19_0043_BTR_01	STAG2	synonymous	DELETION-INSERTION-SNV	7414921	0.0	0.0	0.0	0.0	0.0	0.0
P19_0043_BTR_01	TERTpromoter	synonymous	DELETION-INSERTION-SNV	1154371	0.0	0.0	0.0	0.0	0.0	0.0
P19_0043_BTR_01	TP53	synonymous	DELETION-INSERTION-SNV	3040209	1.0	1.0	0.3289247548441571	0.4960744799609887	0.3289247548441571	0.4960744799609887
P19_0003_BDO_01	ALL_GENES	synonymous	all_types	132622817	47.0	48.0	0.35438849108445647	0.5351874961070804	0.3619286717458279	0.5465744641093586
P19_0003_BDO_01	ALL_GENES	synonymous	SNV	132622817	47.0	48.0	0.35438849108445647	0.5351874961070804	0.3619286717458279	0.5465744641093586
P19_0003_BDO_01	ALL_GENES	synonymous	DELETION-INSERTION	132622817	0.0	0.0	0.0	0.0	0.0	0.0
P19_0003_BDO_01	ALL_GENES	synonymous	DELETION-INSERTION-SNV	132622817	47.0	48.0	0.35438849108445647	0.5351874961070804	0.3619286717458279	0.5465744641093586
P19_0003_BDO_01	ARID1A	synonymous	all_types	14621594	3.0	3.0	0.2051759883361554	0.30275515262358194	0.2051759883361554	0.30275515262358194
P19_0003_BDO_01	CDKN1A	synonymous	all_types	860397	0.0	0.0	0.0	0.0	0.0	0.0
P19_0003_BDO_01	CREBBP	synonymous	all_types	10735649	4.0	4.0	0.3725904228053656	0.5520982447784619	0.3725904228053656	0.5520982447784619
P19_0003_BDO_01	EP300	synonymous	all_types	14296760	3.0	3.0	0.20983775344903322	0.3155769519845811	0.20983775344903322	0.3155769519845811
P19_0003_BDO_01	FGFR3	synonymous	all_types	902812	1.0	1.0	1.107650319224822	1.64631636712855	1.107650319224822	1.64631636712855
P19_0003_BDO_01	FOXQ1	synonymous	all_types	856138	1.0	1.0	1.1680359941971972	1.5839166986529842	1.1680359941971972	1.5839166986529842
P19_0003_BDO_01	KDM6A	synonymous	all_types	8556165	1.0	1.0	0.116874791451544	0.18292608194832374	0.116874791451544	0.18292608194832374
P19_0003_BDO_01	KMT2C	synonymous	all_types	11008377	0.0	0.0	0.0	0.0	0.0	0.0
P19_0003_BDO_01	KMT2D	synonymous	all_types	33408904	20.0	21.0	0.5986428049241005	0.865495694267108	0.6285749451703054	0.9087704789804634
P19_0003_BDO_01	NOTCH2	synonymous	all_types	12708745	6.0	6.0	0.472115854083153	0.7369464973976986	0.472115854083153	0.7369464973976986
P19_0003_BDO_01	PIK3CA	synonymous	all_types	602935	0.0	0.0	0.0	0.0	0.0	0.0
P19_0003_BDO_01	RB1	synonymous	all_types	5013349	0.0	0.0	0.0	0.0	0.0	0.0
P19_0003_BDO_01	RBM10	synonymous	all_types	7509065	5.0	5.0	0.66586186162991	1.0207079875571612	0.66586186162991	1.0207079875571612
P19_0003_BDO_01	STAG2	synonymous	all_types	8566091	3.0	3.0	0.35021808663951853	0.5988541126173106	0.35021808663951853	0.5988541126173106
P19_0003_BDO_01	TERTpromoter	synonymous	all_types	462822	0.0	0.0	0.0	0.0	0.0	0.0
P19_0003_BDO_01	TP53	synonymous	all_types	2513014	0.0	0.0	0.0	0.0	0.0	0.0
P19_0003_BDO_01	ARID1A	synonymous	SNV	14621594	3.0	3.0	0.2051759883361554	0.30275515262358194	0.2051759883361554	0.30275515262358194
P19_0003_BDO_01	CDKN1A	synonymous	SNV	860397	0.0	0.0	0.0	0.0	0.0	0.0
P19_0003_BDO_01	CREBBP	synonymous	SNV	10735649	4.0	4.0	0.3725904228053656	0.5520982447784619	0.3725904228053656	0.5520982447784619
P19_0003_BDO_01	EP300	synonymous	SNV	14296760	3.0	3.0	0.20983775344903322	0.3155769519845811	0.20983775344903322	0.3155769519845811
P19_0003_BDO_01	FGFR3	synonymous	SNV	902812	1.0	1.0	1.107650319224822	1.64631636712855	1.107650319224822	1.64631636712855
P19_0003_BDO_01	FOXQ1	synonymous	SNV	856138	1.0	1.0	1.1680359941971972	1.5839166986529842	1.1680359941971972	1.5839166986529842
P19_0003_BDO_01	KDM6A	synonymous	SNV	8556165	1.0	1.0	0.116874791451544	0.18292608194832374	0.116874791451544	0.18292608194832374
P19_0003_BDO_01	KMT2C	synonymous	SNV	11008377	0.0	0.0	0.0	0.0	0.0	0.0
P19_0003_BDO_01	KMT2D	synonymous	SNV	33408904	20.0	21.0	0.5986428049241005	0.865495694267108	0.6285749451703054	0.9087704789804634
P19_0003_BDO_01	NOTCH2	synonymous	SNV	12708745	6.0	6.0	0.472115854083153	0.7369464973976986	0.472115854083153	0.7369464973976986
P19_0003_BDO_01	PIK3CA	synonymous	SNV	602935	0.0	0.0	0.0	0.0	0.0	0.0
P19_0003_BDO_01	RB1	synonymous	SNV	5013349	0.0	0.0	0.0	0.0	0.0	0.0
P19_0003_BDO_01	RBM10	synonymous	SNV	7509065	5.0	5.0	0.66586186162991	1.0207079875571612	0.66586186162991	1.0207079875571612
P19_0003_BDO_01	STAG2	synonymous	SNV	8566091	3.0	3.0	0.35021808663951853	0.5988541126173106	0.35021808663951853	0.5988541126173106
P19_0003_BDO_01	TERTpromoter	synonymous	SNV	462822	0.0	0.0	0.0	0.0	0.0	0.0
P19_0003_BDO_01	TP53	synonymous	SNV	2513014	0.0	0.0	0.0	0.0	0.0	0.0
P19_0003_BDO_01	ARID1A	synonymous	DELETION-INSERTION	14621594	0.0	0.0	0.0	0.0	0.0	0.0
P19_0003_BDO_01	CDKN1A	synonymous	DELETION-INSERTION	860397	0.0	0.0	0.0	0.0	0.0	0.0
P19_0003_BDO_01	CREBBP	synonymous	DELETION-INSERTION	10735649	0.0	0.0	0.0	0.0	0.0	0.0
P19_0003_BDO_01	EP300	synonymous	DELETION-INSERTION	14296760	0.0	0.0	0.0	0.0	0.0	0.0
P19_0003_BDO_01	FGFR3	synonymous	DELETION-INSERTION	902812	0.0	0.0	0.0	0.0	0.0	0.0
P19_0003_BDO_01	FOXQ1	synonymous	DELETION-INSERTION	856138	0.0	0.0	0.0	0.0	0.0	0.0
P19_0003_BDO_01	KDM6A	synonymous	DELETION-INSERTION	8556165	0.0	0.0	0.0	0.0	0.0	0.0
P19_0003_BDO_01	KMT2C	synonymous	DELETION-INSERTION	11008377	0.0	0.0	0.0	0.0	0.0	0.0
P19_0003_BDO_01	KMT2D	synonymous	DELETION-INSERTION	33408904	0.0	0.0	0.0	0.0	0.0	0.0
P19_0003_BDO_01	NOTCH2	synonymous	DELETION-INSERTION	12708745	0.0	0.0	0.0	0.0	0.0	0.0
P19_0003_BDO_01	PIK3CA	synonymous	DELETION-INSERTION	602935	0.0	0.0	0.0	0.0	0.0	0.0
P19_0003_BDO_01	RB1	synonymous	DELETION-INSERTION	5013349	0.0	0.0	0.0	0.0	0.0	0.0
P19_0003_BDO_01	RBM10	synonymous	DELETION-INSERTION	7509065	0.0	0.0	0.0	0.0	0.0	0.0
P19_0003_BDO_01	STAG2	synonymous	DELETION-INSERTION	8566091	0.0	0.0	0.0	0.0	0.0	0.0
P19_0003_BDO_01	TERTpromoter	synonymous	DELETION-INSERTION	462822	0.0	0.0	0.0	0.0	0.0	0.0
P19_0003_BDO_01	TP53	synonymous	DELETION-INSERTION	2513014	0.0	0.0	0.0	0.0	0.0	0.0
P19_0003_BDO_01	ARID1A	synonymous	DELETION-INSERTION-SNV	14621594	3.0	3.0	0.2051759883361554	0.30275515262358194	0.2051759883361554	0.30275515262358194
P19_0003_BDO_01	CDKN1A	synonymous	DELETION-INSERTION-SNV	860397	0.0	0.0	0.0	0.0	0.0	0.0
P19_0003_BDO_01	CREBBP	synonymous	DELETION-INSERTION-SNV	10735649	4.0	4.0	0.3725904228053656	0.5520982447784619	0.3725904228053656	0.5520982447784619
P19_0003_BDO_01	EP300	synonymous	DELETION-INSERTION-SNV	14296760	3.0	3.0	0.20983775344903322	0.3155769519845811	0.20983775344903322	0.3155769519845811
P19_0003_BDO_01	FGFR3	synonymous	DELETION-INSERTION-SNV	902812	1.0	1.0	1.107650319224822	1.64631636712855	1.107650319224822	1.64631636712855
P19_0003_BDO_01	FOXQ1	synonymous	DELETION-INSERTION-SNV	856138	1.0	1.0	1.1680359941971972	1.5839166986529842	1.1680359941971972	1.5839166986529842
P19_0003_BDO_01	KDM6A	synonymous	DELETION-INSERTION-SNV	8556165	1.0	1.0	0.116874791451544	0.18292608194832374	0.116874791451544	0.18292608194832374
P19_0003_BDO_01	KMT2C	synonymous	DELETION-INSERTION-SNV	11008377	0.0	0.0	0.0	0.0	0.0	0.0
P19_0003_BDO_01	KMT2D	synonymous	DELETION-INSERTION-SNV	33408904	20.0	21.0	0.5986428049241005	0.865495694267108	0.6285749451703054	0.9087704789804634
P19_0003_BDO_01	NOTCH2	synonymous	DELETION-INSERTION-SNV	12708745	6.0	6.0	0.472115854083153	0.7369464973976986	0.472115854083153	0.7369464973976986
P19_0003_BDO_01	PIK3CA	synonymous	DELETION-INSERTION-SNV	602935	0.0	0.0	0.0	0.0	0.0	0.0
P19_0003_BDO_01	RB1	synonymous	DELETION-INSERTION-SNV	5013349	0.0	0.0	0.0	0.0	0.0	0.0
P19_0003_BDO_01	RBM10	synonymous	DELETION-INSERTION-SNV	7509065	5.0	5.0	0.66586186162991	1.0207079875571612	0.66586186162991	1.0207079875571612
P19_0003_BDO_01	STAG2	synonymous	DELETION-INSERTION-SNV	8566091	3.0	3.0	0.35021808663951853	0.5988541126173106	0.35021808663951853	0.5988541126173106
P19_0003_BDO_01	TERTpromoter	synonymous	DELETION-INSERTION-SNV	462822	0.0	0.0	0.0	0.0	0.0	0.0
P19_0003_BDO_01	TP53	synonymous	DELETION-INSERTION-SNV	2513014	0.0	0.0	0.0	0.0	0.0	0.0
P19_0019_BTR_01	ALL_GENES	synonymous	all_types	103606996	27.0	28.0	0.26060016256045104	0.3958899913208695	0.2702520204330603	0.41055258359201274
P19_0019_BTR_01	ALL_GENES	synonymous	SNV	103606996	27.0	28.0	0.26060016256045104	0.3958899913208695	0.2702520204330603	0.41055258359201274
P19_0019_BTR_01	ALL_GENES	synonymous	DELETION-INSERTION	103606996	0.0	0.0	0.0	0.0	0.0	0.0
P19_0019_BTR_01	ALL_GENES	synonymous	DELETION-INSERTION-SNV	103606996	27.0	28.0	0.26060016256045104	0.3958899913208695	0.2702520204330603	0.41055258359201274
P19_0019_BTR_01	ARID1A	synonymous	all_types	9055961	2.0	2.0	0.22084900763154788	0.32603418859708466	0.22084900763154788	0.32603418859708466
P19_0019_BTR_01	CDKN1A	synonymous	all_types	791376	0.0	0.0	0.0	0.0	0.0	0.0
P19_0019_BTR_01	CREBBP	synonymous	all_types	10024632	2.0	2.0	0.19950857048917106	0.29954533511309855	0.19950857048917106	0.29954533511309855
P19_0019_BTR_01	EP300	synonymous	all_types	11239549	1.0	1.0	0.08897154147377266	0.13568471936781776	0.08897154147377266	0.13568471936781776
P19_0019_BTR_01	FGFR3	synonymous	all_types	1105950	0.0	0.0	0.0	0.0	0.0	0.0
P19_0019_BTR_01	FOXQ1	synonymous	all_types	626351	1.0	1.0	1.5965488998979807	2.158922611260077	1.5965488998979807	2.158922611260077
P19_0019_BTR_01	KDM6A	synonymous	all_types	6516984	2.0	2.0	0.3068904266145198	0.4888806937999255	0.3068904266145198	0.4888806937999255
P19_0019_BTR_01	KMT2C	synonymous	all_types	7691254	1.0	1.0	0.13001780983959182	0.20140339226418966	0.13001780983959182	0.20140339226418966
P19_0019_BTR_01	KMT2D	synonymous	all_types	26604432	10.0	11.0	0.3758772222613135	0.542675553280338	0.4134649444874448	0.5969431086083719
P19_0019_BTR_01	NOTCH2	synonymous	all_types	10841862	1.0	1.0	0.09223507917735901	0.1446004249228087	0.09223507917735901	0.1446004249228087
P19_0019_BTR_01	PIK3CA	synonymous	all_types	521577	0.0	0.0	0.0	0.0	0.0	0.0
P19_0019_BTR_01	RB1	synonymous	all_types	4768582	0.0	0.0	0.0	0.0	0.0	0.0
P19_0019_BTR_01	RBM10	synonymous	all_types	4681343	2.0	2.0	0.42722782756999433	0.6576992299767033	0.42722782756999433	0.6576992299767033
P19_0019_BTR_01	STAG2	synonymous	all_types	6856426	5.0	5.0	0.7292429029351443	1.249020767718109	0.7292429029351443	1.249020767718109
P19_0019_BTR_01	TERTpromoter	synonymous	all_types	348843	0.0	0.0	0.0	0.0	0.0	0.0
P19_0019_BTR_01	TP53	synonymous	all_types	1931874	0.0	0.0	0.0	0.0	0.0	0.0
P19_0019_BTR_01	ARID1A	synonymous	SNV	9055961	2.0	2.0	0.22084900763154788	0.32603418859708466	0.22084900763154788	0.32603418859708466
P19_0019_BTR_01	CDKN1A	synonymous	SNV	791376	0.0	0.0	0.0	0.0	0.0	0.0
P19_0019_BTR_01	CREBBP	synonymous	SNV	10024632	2.0	2.0	0.19950857048917106	0.29954533511309855	0.19950857048917106	0.29954533511309855
P19_0019_BTR_01	EP300	synonymous	SNV	11239549	1.0	1.0	0.08897154147377266	0.13568471936781776	0.08897154147377266	0.13568471936781776
P19_0019_BTR_01	FGFR3	synonymous	SNV	1105950	0.0	0.0	0.0	0.0	0.0	0.0
P19_0019_BTR_01	FOXQ1	synonymous	SNV	626351	1.0	1.0	1.5965488998979807	2.158922611260077	1.5965488998979807	2.158922611260077
P19_0019_BTR_01	KDM6A	synonymous	SNV	6516984	2.0	2.0	0.3068904266145198	0.4888806937999255	0.3068904266145198	0.4888806937999255
P19_0019_BTR_01	KMT2C	synonymous	SNV	7691254	1.0	1.0	0.13001780983959182	0.20140339226418966	0.13001780983959182	0.20140339226418966
P19_0019_BTR_01	KMT2D	synonymous	SNV	26604432	10.0	11.0	0.3758772222613135	0.542675553280338	0.4134649444874448	0.5969431086083719
P19_0019_BTR_01	NOTCH2	synonymous	SNV	10841862	1.0	1.0	0.09223507917735901	0.1446004249228087	0.09223507917735901	0.1446004249228087
P19_0019_BTR_01	PIK3CA	synonymous	SNV	521577	0.0	0.0	0.0	0.0	0.0	0.0
P19_0019_BTR_01	RB1	synonymous	SNV	4768582	0.0	0.0	0.0	0.0	0.0	0.0
P19_0019_BTR_01	RBM10	synonymous	SNV	4681343	2.0	2.0	0.42722782756999433	0.6576992299767033	0.42722782756999433	0.6576992299767033
P19_0019_BTR_01	STAG2	synonymous	SNV	6856426	5.0	5.0	0.7292429029351443	1.249020767718109	0.7292429029351443	1.249020767718109
P19_0019_BTR_01	TERTpromoter	synonymous	SNV	348843	0.0	0.0	0.0	0.0	0.0	0.0
P19_0019_BTR_01	TP53	synonymous	SNV	1931874	0.0	0.0	0.0	0.0	0.0	0.0
P19_0019_BTR_01	ARID1A	synonymous	DELETION-INSERTION	9055961	0.0	0.0	0.0	0.0	0.0	0.0
P19_0019_BTR_01	CDKN1A	synonymous	DELETION-INSERTION	791376	0.0	0.0	0.0	0.0	0.0	0.0
P19_0019_BTR_01	CREBBP	synonymous	DELETION-INSERTION	10024632	0.0	0.0	0.0	0.0	0.0	0.0
P19_0019_BTR_01	EP300	synonymous	DELETION-INSERTION	11239549	0.0	0.0	0.0	0.0	0.0	0.0
P19_0019_BTR_01	FGFR3	synonymous	DELETION-INSERTION	1105950	0.0	0.0	0.0	0.0	0.0	0.0
P19_0019_BTR_01	FOXQ1	synonymous	DELETION-INSERTION	626351	0.0	0.0	0.0	0.0	0.0	0.0
P19_0019_BTR_01	KDM6A	synonymous	DELETION-INSERTION	6516984	0.0	0.0	0.0	0.0	0.0	0.0
P19_0019_BTR_01	KMT2C	synonymous	DELETION-INSERTION	7691254	0.0	0.0	0.0	0.0	0.0	0.0
P19_0019_BTR_01	KMT2D	synonymous	DELETION-INSERTION	26604432	0.0	0.0	0.0	0.0	0.0	0.0
P19_0019_BTR_01	NOTCH2	synonymous	DELETION-INSERTION	10841862	0.0	0.0	0.0	0.0	0.0	0.0
P19_0019_BTR_01	PIK3CA	synonymous	DELETION-INSERTION	521577	0.0	0.0	0.0	0.0	0.0	0.0
P19_0019_BTR_01	RB1	synonymous	DELETION-INSERTION	4768582	0.0	0.0	0.0	0.0	0.0	0.0
P19_0019_BTR_01	RBM10	synonymous	DELETION-INSERTION	4681343	0.0	0.0	0.0	0.0	0.0	0.0
P19_0019_BTR_01	STAG2	synonymous	DELETION-INSERTION	6856426	0.0	0.0	0.0	0.0	0.0	0.0
P19_0019_BTR_01	TERTpromoter	synonymous	DELETION-INSERTION	348843	0.0	0.0	0.0	0.0	0.0	0.0
P19_0019_BTR_01	TP53	synonymous	DELETION-INSERTION	1931874	0.0	0.0	0.0	0.0	0.0	0.0
P19_0019_BTR_01	ARID1A	synonymous	DELETION-INSERTION-SNV	9055961	2.0	2.0	0.22084900763154788	0.32603418859708466	0.22084900763154788	0.32603418859708466
P19_0019_BTR_01	CDKN1A	synonymous	DELETION-INSERTION-SNV	791376	0.0	0.0	0.0	0.0	0.0	0.0
P19_0019_BTR_01	CREBBP	synonymous	DELETION-INSERTION-SNV	10024632	2.0	2.0	0.19950857048917106	0.29954533511309855	0.19950857048917106	0.29954533511309855
P19_0019_BTR_01	EP300	synonymous	DELETION-INSERTION-SNV	11239549	1.0	1.0	0.08897154147377266	0.13568471936781776	0.08897154147377266	0.13568471936781776
P19_0019_BTR_01	FGFR3	synonymous	DELETION-INSERTION-SNV	1105950	0.0	0.0	0.0	0.0	0.0	0.0
P19_0019_BTR_01	FOXQ1	synonymous	DELETION-INSERTION-SNV	626351	1.0	1.0	1.5965488998979807	2.158922611260077	1.5965488998979807	2.158922611260077
P19_0019_BTR_01	KDM6A	synonymous	DELETION-INSERTION-SNV	6516984	2.0	2.0	0.3068904266145198	0.4888806937999255	0.3068904266145198	0.4888806937999255
P19_0019_BTR_01	KMT2C	synonymous	DELETION-INSERTION-SNV	7691254	1.0	1.0	0.13001780983959182	0.20140339226418966	0.13001780983959182	0.20140339226418966
P19_0019_BTR_01	KMT2D	synonymous	DELETION-INSERTION-SNV	26604432	10.0	11.0	0.3758772222613135	0.542675553280338	0.4134649444874448	0.5969431086083719
P19_0019_BTR_01	NOTCH2	synonymous	DELETION-INSERTION-SNV	10841862	1.0	1.0	0.09223507917735901	0.1446004249228087	0.09223507917735901	0.1446004249228087
P19_0019_BTR_01	PIK3CA	synonymous	DELETION-INSERTION-SNV	521577	0.0	0.0	0.0	0.0	0.0	0.0
P19_0019_BTR_01	RB1	synonymous	DELETION-INSERTION-SNV	4768582	0.0	0.0	0.0	0.0	0.0	0.0
P19_0019_BTR_01	RBM10	synonymous	DELETION-INSERTION-SNV	4681343	2.0	2.0	0.42722782756999433	0.6576992299767033	0.42722782756999433	0.6576992299767033
P19_0019_BTR_01	STAG2	synonymous	DELETION-INSERTION-SNV	6856426	5.0	5.0	0.7292429029351443	1.249020767718109	0.7292429029351443	1.249020767718109
P19_0019_BTR_01	TERTpromoter	synonymous	DELETION-INSERTION-SNV	348843	0.0	0.0	0.0	0.0	0.0	0.0
P19_0019_BTR_01	TP53	synonymous	DELETION-INSERTION-SNV	1931874	0.0	0.0	0.0	0.0	0.0	0.0
P19_0025_BTR_01	ALL_GENES	all	all_types	492397783	761.0	835.0	1.5454984288586857	1.545498428858685	1.6957834271971122	1.6957834271971115
P19_0025_BTR_01	ALL_GENES	all	SNV	492397783	523.0	581.0	1.0621493801486104	1.0621493801486102	1.1799403247922422	1.1799403247922418
P19_0025_BTR_01	ALL_GENES	all	DELETION-INSERTION	492397783	231.0	247.0	0.4691329002186023	0.46913290021860216	0.5016269539133973	0.5016269539133971
P19_0025_BTR_01	ALL_GENES	all	DELETION-INSERTION-SNV	492397783	754.0	828.0	1.5312822803672128	1.5312822803672121	1.6815672787056395	1.6815672787056388
P19_0025_BTR_01	APOA1-AS	all	all_types	50981	0.0	0.0	0.0	0.0	0.0	0.0
P19_0025_BTR_01	ARID1A	all	all_types	38308502	20.0	20.0	0.5220773185023001	0.5220773185023001	0.5220773185023001	0.5220773185023001
P19_0025_BTR_01	BAGE2	all	all_types	1124776	1.0	1.0	0.8890659117904365	0.8890659117904365	0.8890659117904365	0.8890659117904365
P19_0025_BTR_01	BMP2K	all	all_types	30292	0.0	0.0	0.0	0.0	0.0	0.0
P19_0025_BTR_01	CDKN1A	all	all_types	3184508	3.0	4.0	0.9420607516137501	0.9420607516137501	1.2560810021516668	1.2560810021516668
P19_0025_BTR_01	CREBBP	all	all_types	49177402	66.0	80.0	1.3420798439087938	1.3420798439087938	1.6267634471621744	1.6267634471621744
P19_0025_BTR_01	DDN-AS1	all	all_types	4017870	0.0	0.0	0.0	0.0	0.0	0.0
P19_0025_BTR_01	EP300	all	all_types	49811115	47.0	51.0	0.9435645036253455	0.9435645036253455	1.0238678656360132	1.0238678656360132
P19_0025_BTR_01	EP300-AS1	all	all_types	16164675	0.0	0.0	0.0	0.0	0.0	0.0
P19_0025_BTR_01	FGFR1	all	all_types	81496	0.0	0.0	0.0	0.0	0.0	0.0
P19_0025_BTR_01	FGFR3	all	all_types	6183406	1.0	1.0	0.16172316681130108	0.16172316681130108	0.16172316681130108	0.16172316681130108
P19_0025_BTR_01	FGFR4	all	all_types	413829	0.0	0.0	0.0	0.0	0.0	0.0
P19_0025_BTR_01	FOXL1	all	all_types	9726	0.0	0.0	0.0	0.0	0.0	0.0
P19_0025_BTR_01	FOXQ1	all	all_types	2166950	4.0	4.0	1.8459124576016983	1.8459124576016983	1.8459124576016983	1.8459124576016983
P19_0025_BTR_01	GPR108	all	all_types	10266	0.0	0.0	0.0	0.0	0.0	0.0
P19_0025_BTR_01	HIPK1	all	all_types	2520	0.0	0.0	0.0	0.0	0.0	0.0
P19_0025_BTR_01	HIPK1-AS1	all	all_types	2520	0.0	0.0	0.0	0.0	0.0	0.0
P19_0025_BTR_01	JPH3	all	all_types	69590	0.0	0.0	0.0	0.0	0.0	0.0
P19_0025_BTR_01	KDM6A	all	all_types	34628210	66.0	69.0	1.9059604871288467	1.9059604871288467	1.9925950547256124	1.9925950547256124
P19_0025_BTR_01	KMT2C	all	all_types	29046675	12.0	12.0	0.41312818076423546	0.41312818076423546	0.41312818076423546	0.41312818076423546
P19_0025_BTR_01	KMT2D	all	all_types	105538223	299.0	331.0	2.8330967823856574	2.8330967823856574	3.1363044647814466	3.1363044647814466
P19_0025_BTR_01	LETM1	all	all_types	873767	0.0	0.0	0.0	0.0	0.0	0.0
P19_0025_BTR_01	LETM2	all	all_types	81496	0.0	0.0	0.0	0.0	0.0	0.0
P19_0025_BTR_01	LINC00665	all	all_types	82141	0.0	0.0	0.0	0.0	0.0	0.0
P19_0025_BTR_01	MAGI1	all	all_types	91141	0.0	0.0	0.0	0.0	0.0	0.0
P19_0025_BTR_01	MAML2	all	all_types	48571	0.0	0.0	0.0	0.0	0.0	0.0
P19_0025_BTR_01	MED12	all	all_types	83440	0.0	0.0	0.0	0.0	0.0	0.0
P19_0025_BTR_01	MIR1281	all	all_types	544525	0.0	0.0	0.0	0.0	0.0	0.0
P19_0025_BTR_01	MIR6791	all	all_types	10266	0.0	0.0	0.0	0.0	0.0	0.0
P19_0025_BTR_01	MN1	all	all_types	114714	0.0	0.0	0.0	0.0	0.0	0.0
P19_0025_BTR_01	NCOA3	all	all_types	183140	0.0	0.0	0.0	0.0	0.0	0.0
P19_0025_BTR_01	NCOA6	all	all_types	76565	0.0	0.0	0.0	0.0	0.0	0.0
P19_0025_BTR_01	NDUFB11	all	all_types	1307101	0.0	0.0	0.0	0.0	0.0	0.0
P19_0025_BTR_01	NLGN3	all	all_types	83440	0.0	0.0	0.0	0.0	0.0	0.0
P19_0025_BTR_01	NOTCH2	all	all_types	44895315	35.0	35.0	0.7795913671615847	0.7795913671615847	0.7795913671615847	0.7795913671615847
P19_0025_BTR_01	PACERR	all	all_types	8610	0.0	0.0	0.0	0.0	0.0	0.0
P19_0025_BTR_01	PIK3CA	all	all_types	2077209	1.0	1.0	0.4814152066546987	0.4814152066546987	0.4814152066546987	0.4814152066546987
P19_0025_BTR_01	PPP2R3A	all	all_types	11317	0.0	0.0	0.0	0.0	0.0	0.0
P19_0025_BTR_01	PRKAG1	all	all_types	4017870	0.0	0.0	0.0	0.0	0.0	0.0
P19_0025_BTR_01	PTGS2	all	all_types	8610	0.0	0.0	0.0	0.0	0.0	0.0
P19_0025_BTR_01	RB1	all	all_types	26873603	16.0	16.0	0.5953797858813349	0.5953797858813349	0.5953797858813349	0.5953797858813349
P19_0025_BTR_01	RB1-DT	all	all_types	1385383	0.0	0.0	0.0	0.0	0.0	0.0
